,index,id,product_id,customer_id,transaction_date,online_order,order_status
17581,17581,17582,49,1050,2017-09-19,False,Approved
17582,17582,17583,7,523,2017-05-01,False,Approved
17583,17583,17584,52,793,2017-08-31,True,Approved
17584,17584,17585,9,433,2017-12-15,True,Approved
17585,17585,17586,1,2770,2017-11-27,False,Approved
17586,17586,17587,0,1993,2017-06-17,False,Approved
17587,17587,17588,54,1482,2017-08-23,True,Approved
17588,17588,17589,90,819,2017-07-13,True,Approved
17589,17589,17590,60,3332,2017-02-26,True,Approved
17590,17590,17591,23,2614,2017-05-21,True,Approved
17591,17591,17592,79,3461,2017-05-22,False,Approved
17592,17592,17593,64,1678,2017-01-13,False,Approved
17593,17593,17594,94,1947,2017-05-20,False,Approved
17594,17594,17595,10,3016,2017-11-23,False,Approved
17595,17595,17596,10,1569,2017-11-07,True,Approved
17596,17596,17597,0,3326,2017-11-05,True,Approved
17597,17597,17598,81,1670,2017-05-05,True,Approved
17598,17598,17599,75,2296,2017-11-24,True,Approved
17599,17599,17600,76,3438,2017-05-23,True,Approved
17600,17600,17601,0,1440,2017-12-11,False,Approved
17601,17601,17602,20,3204,2017-11-18,False,Approved
17602,17602,17603,0,1005,2017-01-13,False,Approved
17603,17603,17604,80,2097,2017-01-23,False,Approved
17604,17604,17605,88,334,2017-08-02,True,Approved
17605,17605,17606,0,208,2017-01-11,True,Approved
17606,17606,17607,0,923,2017-01-10,True,Approved
17607,17607,17608,0,1538,2017-07-07,False,Approved
17608,17608,17609,13,1641,2017-10-28,True,Approved
17609,17609,17610,27,661,2017-08-14,False,Approved
17610,17610,17611,47,3435,2017-02-02,False,Approved
17611,17611,17612,65,769,2017-07-16,True,Approved
17612,17612,17613,89,1384,2017-11-24,False,Approved
17613,17613,17614,21,1190,2017-09-11,False,Approved
17614,17614,17615,74,307,2017-03-07,False,Approved
17615,17615,17616,5,1788,2017-08-16,True,Approved
17616,17616,17617,67,2289,2017-05-12,True,Approved
17617,17617,17618,99,3146,2017-04-09,False,Cancelled
17618,17618,17619,11,2132,2017-03-31,True,Approved
17619,17619,17620,98,1976,2017-08-10,True,Approved
17620,17620,17621,79,709,2017-08-06,False,Approved
17621,17621,17622,89,445,2017-05-11,True,Approved
17622,17622,17623,43,3323,2017-06-23,True,Approved
17623,17623,17624,13,919,2017-06-15,True,Approved
17624,17624,17625,1,2534,2017-09-13,False,Approved
17625,17625,17626,0,3265,2017-04-22,False,Approved
17626,17626,17627,36,598,2017-01-12,True,Approved
17627,17627,17628,65,992,2017-06-10,False,Approved
17628,17628,17629,65,953,2017-04-27,True,Approved
17629,17629,17630,38,669,2017-11-11,False,Approved
17630,17630,17631,96,1168,2017-09-08,True,Approved
17631,17631,17632,12,2820,2017-09-13,False,Approved
17632,17632,17633,27,2859,2017-12-13,True,Approved
17633,17633,17634,72,1313,2017-07-17,False,Approved
17634,17634,17635,34,2939,2017-03-29,False,Approved
17635,17635,17636,98,1729,2017-09-18,False,Approved
17636,17636,17637,69,1050,2017-10-11,True,Approved
17637,17637,17638,11,1822,2017-05-10,True,Approved
17638,17638,17639,0,13,2017-12-03,True,Approved
17639,17639,17640,57,719,2017-11-26,True,Approved
17640,17640,17641,25,2026,2017-06-06,False,Approved
17641,17641,17642,72,3485,2017-05-29,True,Cancelled
17642,17642,17643,32,388,2017-11-05,True,Approved
17643,17643,17644,66,951,2017-01-19,False,Approved
17644,17644,17645,72,1943,2017-02-06,True,Approved
17645,17645,17646,74,1588,2017-05-03,False,Approved
17646,17646,17647,0,1798,2017-04-25,True,Approved
17647,17647,17648,17,2513,2017-05-28,True,Approved
17648,17648,17649,0,637,2017-12-23,True,Approved
17649,17649,17650,52,3240,2017-09-25,True,Approved
17650,17650,17651,14,2740,2017-08-07,False,Approved
17651,17651,17652,76,1998,2017-04-07,False,Approved
17652,17652,17653,86,2942,2017-11-05,False,Approved
17653,17653,17654,69,578,2017-04-29,True,Approved
17654,17654,17655,26,1782,2017-10-10,True,Approved
17655,17655,17656,50,1651,2017-02-18,False,Approved
17656,17656,17657,6,2835,2017-05-16,False,Approved
17657,17657,17658,34,552,2017-03-01,False,Approved
17658,17658,17659,65,2464,2017-06-22,False,Approved
17659,17659,17660,12,1837,2017-04-01,True,Approved
17660,17660,17661,54,1647,2017-06-16,False,Approved
17661,17661,17662,59,2268,2017-02-17,False,Approved
17662,17662,17663,82,1094,2017-03-12,False,Approved
17663,17663,17664,39,2289,2017-11-01,False,Approved
17664,17664,17665,50,3240,2017-09-17,False,Approved
17665,17665,17666,3,48,2017-02-06,False,Approved
17666,17666,17667,12,1042,2017-11-25,False,Approved
17667,17667,17668,8,2469,2017-06-19,True,Approved
17668,17668,17669,8,130,2017-10-15,False,Approved
17669,17669,17670,55,2269,2017-11-09,False,Approved
17670,17670,17671,46,2470,2017-12-18,True,Approved
17671,17671,17672,55,1542,2017-05-29,False,Approved
17672,17672,17673,6,1784,2017-06-04,False,Approved
17673,17673,17674,41,440,2017-08-18,False,Approved
17674,17674,17675,43,1133,2017-07-02,True,Approved
17675,17675,17676,92,1848,2017-11-18,True,Approved
17676,17676,17677,74,230,2017-09-23,True,Approved
17677,17677,17678,0,1323,2017-09-22,False,Approved
17678,17678,17679,33,3454,2017-09-06,True,Approved
17679,17679,17680,94,1389,2017-10-07,True,Approved
17680,17680,17681,62,2985,2017-04-07,False,Approved
17681,17681,17682,12,3219,2017-05-17,True,Approved
17682,17682,17683,30,445,2017-07-19,False,Approved
17683,17683,17684,46,135,2017-02-23,False,Approved
17684,17684,17685,33,3330,2017-02-16,False,Approved
17685,17685,17686,99,984,2017-11-04,False,Approved
17686,17686,17687,90,241,2017-11-13,True,Approved
17687,17687,17688,23,2210,2017-07-02,False,Approved
17688,17688,17689,56,2889,2017-09-16,False,Approved
17689,17689,17690,0,449,2017-03-05,True,Approved
17690,17690,17691,84,562,2017-08-31,False,Approved
17691,17691,17692,6,2608,2017-04-22,False,Approved
17692,17692,17693,18,1078,2017-12-12,False,Approved
17693,17693,17694,60,1202,2017-08-24,True,Approved
17694,17694,17695,17,59,2017-12-08,False,Approved
17695,17695,17696,76,2875,2017-07-28,False,Approved
17696,17696,17697,31,1721,2017-12-08,True,Approved
17697,17697,17698,98,23,2017-05-16,False,Approved
17698,17698,17699,51,1547,2017-07-09,True,Approved
17699,17699,17700,12,3369,2017-04-24,True,Approved
17700,17700,17701,21,39,2017-10-06,True,Approved
17701,17701,17702,3,3368,2017-10-04,True,Approved
17702,17702,17703,79,1107,2017-04-30,True,Approved
17703,17703,17704,12,1631,2017-04-02,False,Approved
17704,17704,17705,10,1172,2017-11-16,True,Approved
17705,17705,17706,70,2403,2017-05-29,True,Cancelled
17706,17706,17707,87,3088,2017-04-29,False,Approved
17707,17707,17708,52,3136,2017-02-02,True,Approved
17708,17708,17709,50,50,2017-01-17,False,Approved
17709,17709,17710,49,1933,2017-09-16,True,Approved
17710,17710,17711,13,2611,2017-09-23,False,Approved
17711,17711,17712,90,1114,2017-06-04,False,Approved
17712,17712,17713,49,677,2017-04-10,True,Approved
17713,17713,17714,80,3377,2017-04-05,True,Approved
17714,17714,17715,67,3211,2017-11-25,True,Approved
17715,17715,17716,13,1353,2017-04-25,,Approved
17716,17716,17717,43,1664,2017-11-18,False,Approved
17717,17717,17718,3,2723,2017-07-25,False,Approved
17718,17718,17719,82,975,2017-08-28,True,Approved
17719,17719,17720,0,3447,2017-05-05,True,Approved
17720,17720,17721,30,1968,2017-07-24,True,Approved
17721,17721,17722,49,820,2017-12-27,False,Approved
17722,17722,17723,61,3122,2017-03-02,True,Approved
17723,17723,17724,62,2251,2017-06-29,False,Approved
17724,17724,17725,86,2607,2017-08-12,True,Approved
17725,17725,17726,12,1507,2017-12-14,False,Approved
17726,17726,17727,0,1136,2017-08-07,False,Approved
17727,17727,17728,35,1909,2017-07-30,False,Approved
17728,17728,17729,54,3191,2017-04-11,False,Approved
17729,17729,17730,13,1273,2017-09-08,False,Approved
17730,17730,17731,24,3331,2017-01-18,True,Approved
17731,17731,17732,91,3302,2017-12-10,True,Approved
17732,17732,17733,40,2615,2017-04-20,False,Approved
17733,17733,17734,27,2345,2017-11-06,,Approved
17734,17734,17735,11,868,2017-07-20,False,Approved
17735,17735,17736,41,1122,2017-03-24,True,Approved
17736,17736,17737,10,3013,2017-04-02,False,Approved
17737,17737,17738,74,252,2017-05-02,True,Approved
17738,17738,17739,93,2425,2017-05-23,False,Approved
17739,17739,17740,82,2241,2017-05-03,False,Approved
17740,17740,17741,35,2551,2017-04-08,True,Approved
17741,17741,17742,26,433,2017-02-19,True,Approved
17742,17742,17743,82,733,2017-05-16,False,Approved
17743,17743,17744,64,3387,2017-07-11,True,Approved
17744,17744,17745,60,2076,2017-12-11,True,Approved
17745,17745,17746,0,136,2017-07-16,True,Approved
17746,17746,17747,1,3051,2017-08-12,False,Approved
17747,17747,17748,71,830,2017-06-10,True,Approved
17748,17748,17749,0,228,2017-05-01,False,Approved
17749,17749,17750,56,953,2017-10-13,True,Approved
17750,17750,17751,66,491,2017-03-30,True,Approved
17751,17751,17752,90,752,2017-11-17,False,Approved
17752,17752,17753,76,2121,2017-05-04,True,Approved
17753,17753,17754,62,587,2017-09-17,False,Approved
17754,17754,17755,42,236,2017-12-24,True,Approved
17755,17755,17756,46,1803,2017-08-31,True,Approved
17756,17756,17757,41,1996,2017-05-13,True,Approved
17757,17757,17758,36,3144,2017-08-01,True,Approved
17758,17758,17759,36,2654,2017-03-09,False,Approved
17759,17759,17760,88,2566,2017-01-31,True,Approved
17760,17760,17761,0,1817,2017-06-24,True,Approved
17761,17761,17762,91,2008,2017-04-08,False,Approved
17762,17762,17763,92,13,2017-01-06,False,Approved
17763,17763,17764,49,1646,2017-12-04,True,Approved
17764,17764,17765,0,2888,2017-03-08,True,Approved
17765,17765,17766,31,325,2017-08-19,True,Approved
17766,17766,17767,53,2914,2017-04-20,False,Approved
17767,17767,17768,0,168,2017-03-13,False,Approved
17768,17768,17769,47,3269,2017-04-12,True,Approved
17769,17769,17770,74,2907,2017-01-18,True,Approved
17770,17770,17771,66,142,2017-08-26,False,Approved
17771,17771,17772,19,1047,2017-10-08,False,Approved
17772,17772,17773,32,3186,2017-12-11,False,Approved
17773,17773,17774,70,199,2017-02-06,True,Approved
17774,17774,17775,2,1745,2017-07-16,True,Approved
17775,17775,17776,73,401,2017-03-05,False,Approved
17776,17776,17777,0,551,2017-07-31,False,Approved
17777,17777,17778,41,84,2017-06-04,False,Approved
17778,17778,17779,26,2304,2017-05-18,False,Approved
17779,17779,17780,59,2574,2017-03-23,True,Approved
17780,17780,17781,53,1482,2017-10-10,False,Approved
17781,17781,17782,30,1087,2017-02-26,False,Approved
17782,17782,17783,7,2200,2017-04-20,True,Approved
17783,17783,17784,61,1673,2017-08-19,True,Approved
17784,17784,17785,33,981,2017-05-25,False,Approved
17785,17785,17786,0,1875,2017-02-15,False,Approved
17786,17786,17787,85,2833,2017-12-14,False,Approved
17787,17787,17788,85,2678,2017-01-31,False,Approved
17788,17788,17789,6,342,2017-09-09,False,Approved
17789,17789,17790,13,1049,2017-05-28,False,Approved
17790,17790,17791,22,1798,2017-10-12,False,Approved
17791,17791,17792,39,2346,2017-07-16,False,Approved
17792,17792,17793,79,800,2017-02-28,False,Approved
17793,17793,17794,5,315,2017-03-20,True,Approved
17794,17794,17795,64,1752,2017-12-02,True,Approved
17795,17795,17796,6,2236,2017-11-11,False,Approved
17796,17796,17797,2,2372,2017-09-14,False,Approved
17797,17797,17798,77,3331,2017-07-09,False,Approved
17798,17798,17799,48,1473,2017-06-20,True,Approved
17799,17799,17800,86,309,2017-12-21,True,Approved
17800,17800,17801,69,219,2017-04-16,True,Approved
17801,17801,17802,36,532,2017-11-03,True,Approved
17802,17802,17803,94,3185,2017-05-22,False,Approved
17803,17803,17804,74,421,2017-02-28,False,Approved
17804,17804,17805,3,2139,2017-03-26,True,Approved
17805,17805,17806,3,3032,2017-07-01,True,Approved
17806,17806,17807,21,1908,2017-06-29,True,Approved
17807,17807,17808,96,34,2017-04-10,True,Approved
17808,17808,17809,21,2280,2017-12-06,True,Approved
17809,17809,17810,92,1845,2017-05-07,False,Approved
17810,17810,17811,27,1835,2017-11-25,True,Approved
17811,17811,17812,89,385,2017-05-28,False,Approved
17812,17812,17813,59,1652,2017-04-11,True,Approved
17813,17813,17814,69,1054,2017-05-16,True,Approved
17814,17814,17815,85,220,2017-05-22,False,Approved
17815,17815,17816,62,3341,2017-11-11,False,Approved
17816,17816,17817,71,207,2017-01-03,False,Approved
17817,17817,17818,9,197,2017-07-17,True,Approved
17818,17818,17819,23,219,2017-03-08,False,Approved
17819,17819,17820,89,3197,2017-12-27,False,Approved
17820,17820,17821,58,346,2017-09-08,True,Approved
17821,17821,17822,45,3338,2017-12-26,False,Approved
17822,17822,17823,0,1480,2017-07-25,True,Approved
17823,17823,17824,61,402,2017-05-05,True,Approved
17824,17824,17825,0,714,2017-08-10,True,Approved
17825,17825,17826,78,25,2017-12-25,True,Approved
17826,17826,17827,40,151,2017-08-15,True,Approved
17827,17827,17828,34,2361,2017-05-30,True,Approved
17828,17828,17829,12,357,2017-12-15,False,Approved
17829,17829,17830,90,2230,2017-04-25,True,Approved
17830,17830,17831,52,2080,2017-03-08,True,Approved
17831,17831,17832,24,285,2017-03-19,False,Approved
17832,17832,17833,63,2565,2017-06-13,False,Approved
17833,17833,17834,45,713,2017-04-07,False,Approved
17834,17834,17835,81,1690,2017-05-16,True,Approved
17835,17835,17836,43,814,2017-07-22,False,Approved
17836,17836,17837,85,1326,2017-06-26,True,Approved
17837,17837,17838,31,3362,2017-10-05,True,Approved
17838,17838,17839,57,642,2017-01-01,False,Approved
17839,17839,17840,84,1797,2017-05-13,True,Approved
17840,17840,17841,5,3237,2017-04-27,True,Approved
17841,17841,17842,81,1678,2017-02-07,True,Approved
17842,17842,17843,100,2949,2017-11-15,True,Approved
17843,17843,17844,49,792,2017-04-03,True,Approved
17844,17844,17845,53,3473,2017-05-19,False,Approved
17845,17845,17846,61,1769,2017-02-12,True,Approved
17846,17846,17847,21,127,2017-06-07,True,Approved
17847,17847,17848,72,800,2017-10-03,False,Approved
17848,17848,17849,40,2890,2017-07-28,True,Cancelled
17849,17849,17850,71,1824,2017-08-21,True,Approved
17850,17850,17851,79,709,2017-07-12,False,Approved
17851,17851,17852,5,934,2017-04-23,False,Approved
17852,17852,17853,60,2686,2017-01-19,True,Approved
17853,17853,17854,82,1745,2017-09-14,True,Approved
17854,17854,17855,0,907,2017-06-26,False,Approved
17855,17855,17856,48,340,2017-06-13,False,Approved
17856,17856,17857,0,1107,2017-01-31,False,Approved
17857,17857,17858,64,768,2017-12-23,True,Approved
17858,17858,17859,45,3052,2017-02-23,False,Approved
17859,17859,17860,11,2615,2017-07-26,False,Approved
17860,17860,17861,75,1535,2017-09-17,False,Approved
17861,17861,17862,61,3458,2017-05-11,,Approved
17862,17862,17863,96,1428,2017-01-16,True,Approved
17863,17863,17864,33,2094,2017-08-18,True,Approved
17864,17864,17865,7,1631,2017-05-12,True,Approved
17865,17865,17866,98,3498,2017-02-10,True,Approved
17866,17866,17867,96,2659,2017-03-25,False,Approved
17867,17867,17868,83,1056,2017-06-18,True,Approved
17868,17868,17869,39,3460,2017-02-21,False,Approved
17869,17869,17870,86,2992,2017-06-03,False,Approved
17870,17870,17871,17,1226,2017-07-31,True,Approved
17871,17871,17872,88,2066,2017-08-18,True,Approved
17872,17872,17873,0,2347,2017-08-10,True,Approved
17873,17873,17874,30,2124,2017-07-21,True,Approved
17874,17874,17875,63,3450,2017-06-08,True,Approved
17875,17875,17876,88,1225,2017-04-23,False,Approved
17876,17876,17877,92,2868,2017-05-09,False,Approved
17877,17877,17878,87,2548,2017-08-26,True,Approved
17878,17878,17879,0,86,2017-01-28,True,Approved
17879,17879,17880,74,2314,2017-02-18,False,Approved
17880,17880,17881,69,601,2017-05-30,False,Approved
17881,17881,17882,53,2961,2017-10-25,False,Approved
17882,17882,17883,4,2429,2017-05-22,True,Approved
17883,17883,17884,38,1049,2017-06-15,True,Approved
17884,17884,17885,52,3432,2017-02-13,True,Approved
17885,17885,17886,98,3288,2017-03-05,False,Approved
17886,17886,17887,29,3342,2017-08-01,False,Approved
17887,17887,17888,5,1150,2017-08-04,False,Approved
17888,17888,17889,61,3423,2017-05-18,False,Approved
17889,17889,17890,67,3327,2017-01-27,,Approved
17890,17890,17891,27,35,2017-09-29,False,Approved
17891,17891,17892,59,2238,2017-03-08,False,Approved
17892,17892,17893,67,786,2017-12-09,False,Approved
17893,17893,17894,0,2498,2017-11-17,True,Approved
17894,17894,17895,2,2524,2017-02-19,False,Approved
17895,17895,17896,10,417,2017-08-30,False,Approved
17896,17896,17897,71,1540,2017-03-16,True,Approved
17897,17897,17898,98,1767,2017-09-02,True,Approved
17898,17898,17899,53,1456,2017-03-09,True,Approved
17899,17899,17900,18,3220,2017-02-18,False,Approved
17900,17900,17901,67,3346,2017-05-25,True,Approved
17901,17901,17902,19,2478,2017-04-27,False,Approved
17902,17902,17903,96,2871,2017-12-10,True,Approved
17903,17903,17904,82,1949,2017-08-01,False,Approved
17904,17904,17905,0,1213,2017-05-15,False,Approved
17905,17905,17906,43,472,2017-03-03,True,Approved
17906,17906,17907,63,1852,2017-01-01,True,Cancelled
17907,17907,17908,0,265,2017-07-22,False,Approved
17908,17908,17909,15,2464,2017-02-23,True,Approved
17909,17909,17910,81,438,2017-10-25,True,Approved
17910,17910,17911,50,2290,2017-07-27,True,Approved
17911,17911,17912,64,720,2017-05-15,False,Approved
17912,17912,17913,90,118,2017-10-22,True,Approved
17913,17913,17914,91,1879,2017-03-23,True,Approved
17914,17914,17915,68,1459,2017-05-01,True,Approved
17915,17915,17916,14,368,2017-03-10,False,Approved
17916,17916,17917,86,1515,2017-12-22,False,Approved
17917,17917,17918,86,324,2017-03-28,False,Approved
17918,17918,17919,0,1295,2017-11-10,True,Approved
17919,17919,17920,72,394,2017-06-14,False,Approved
17920,17920,17921,29,790,2017-12-16,True,Approved
17921,17921,17922,69,647,2017-03-11,False,Approved
17922,17922,17923,6,3141,2017-01-09,True,Approved
17923,17923,17924,9,1047,2017-04-30,False,Approved
17924,17924,17925,26,3031,2017-02-06,True,Approved
17925,17925,17926,0,196,2017-08-06,True,Approved
17926,17926,17927,78,1300,2017-05-08,True,Approved
17927,17927,17928,94,2309,2017-07-19,False,Approved
17928,17928,17929,33,859,2017-02-15,True,Approved
17929,17929,17930,54,1657,2017-02-24,True,Approved
17930,17930,17931,53,1452,2017-06-13,False,Approved
17931,17931,17932,72,2800,2017-06-04,False,Approved
17932,17932,17933,43,2733,2017-07-24,False,Approved
17933,17933,17934,56,142,2017-01-08,False,Approved
17934,17934,17935,99,16,2017-07-31,False,Approved
17935,17935,17936,3,729,2017-07-20,False,Approved
17936,17936,17937,64,2177,2017-07-18,False,Approved
17937,17937,17938,23,1770,2017-08-02,True,Approved
17938,17938,17939,3,1964,2017-06-27,False,Approved
17939,17939,17940,53,2541,2017-12-10,True,Approved
17940,17940,17941,46,1820,2017-08-16,False,Approved
17941,17941,17942,43,1155,2017-05-03,True,Approved
17942,17942,17943,85,1394,2017-02-11,False,Approved
17943,17943,17944,1,2186,2017-05-31,True,Approved
17944,17944,17945,83,1789,2017-04-05,True,Approved
17945,17945,17946,2,3027,2017-05-08,True,Approved
17946,17946,17947,33,289,2017-02-21,False,Approved
17947,17947,17948,45,2832,2017-01-09,False,Approved
17948,17948,17949,55,1062,2017-10-21,True,Approved
17949,17949,17950,84,186,2017-08-06,False,Approved
17950,17950,17951,76,1274,2017-01-15,True,Approved
17951,17951,17952,3,995,2017-11-18,False,Approved
17952,17952,17953,97,1706,2017-11-21,True,Approved
17953,17953,17954,47,338,2017-07-07,True,Approved
17954,17954,17955,85,3295,2017-11-30,False,Approved
17955,17955,17956,80,840,2017-09-30,True,Approved
17956,17956,17957,93,748,2017-09-16,True,Approved
17957,17957,17958,71,576,2017-03-27,True,Approved
17958,17958,17959,93,987,2017-12-08,True,Approved
17959,17959,17960,74,2053,2017-09-01,False,Approved
17960,17960,17961,45,1217,2017-11-07,True,Approved
17961,17961,17962,6,3061,2017-07-09,True,Approved
17962,17962,17963,81,15,2017-11-25,True,Approved
17963,17963,17964,77,746,2017-03-13,False,Approved
17964,17964,17965,4,560,2017-09-09,False,Approved
17965,17965,17966,17,2789,2017-12-06,False,Approved
17966,17966,17967,87,1916,2017-11-07,False,Approved
17967,17967,17968,19,1024,2017-11-12,True,Approved
17968,17968,17969,7,2691,2017-06-15,True,Approved
17969,17969,17970,0,2973,2017-09-28,True,Approved
17970,17970,17971,2,2479,2017-03-24,True,Approved
17971,17971,17972,76,752,2017-09-27,False,Approved
17972,17972,17973,47,846,2017-10-09,True,Approved
17973,17973,17974,69,3248,2017-05-14,False,Approved
17974,17974,17975,0,1982,2017-06-14,False,Approved
17975,17975,17976,92,79,2017-02-23,False,Approved
17976,17976,17977,1,3212,2017-02-04,True,Approved
17977,17977,17978,34,1708,2017-03-26,True,Approved
17978,17978,17979,69,3154,2017-12-16,True,Approved
17979,17979,17980,62,2895,2017-02-14,False,Approved
17980,17980,17981,69,3446,2017-12-26,True,Approved
17981,17981,17982,40,1617,2017-04-15,True,Approved
17982,17982,17983,10,1793,2017-01-03,True,Approved
17983,17983,17984,0,342,2017-09-28,False,Approved
17984,17984,17985,2,1404,2017-02-24,True,Approved
17985,17985,17986,2,518,2017-02-04,False,Approved
17986,17986,17987,39,589,2017-12-20,False,Approved
17987,17987,17988,0,2720,2017-03-11,False,Approved
17988,17988,17989,80,2563,2017-11-03,True,Approved
17989,17989,17990,32,588,2017-02-07,False,Approved
17990,17990,17991,74,3005,2017-06-24,False,Approved
17991,17991,17992,25,807,2017-08-10,True,Approved
17992,17992,17993,95,793,2017-12-29,False,Approved
17993,17993,17994,55,204,2017-02-19,True,Approved
17994,17994,17995,58,2389,2017-07-13,True,Approved
17995,17995,17996,68,2777,2017-08-20,False,Approved
17996,17996,17997,9,1268,2017-02-10,False,Approved
17997,17997,17998,0,2039,2017-01-08,False,Approved
17998,17998,17999,14,1470,2017-10-07,True,Approved
17999,17999,18000,86,2606,2017-09-25,False,Approved
18000,18000,18001,35,856,2017-07-01,True,Approved
18001,18001,18002,29,2572,2017-03-07,True,Approved
18002,18002,18003,64,1357,2017-11-07,True,Approved
18003,18003,18004,15,894,2017-02-05,True,Approved
18004,18004,18005,33,1872,2017-08-13,False,Approved
18005,18005,18006,84,3352,2017-08-28,True,Approved
18006,18006,18007,1,1043,2017-06-28,True,Approved
18007,18007,18008,81,877,2017-09-13,False,Approved
18008,18008,18009,54,765,2017-08-20,True,Approved
18009,18009,18010,80,864,2017-11-14,True,Approved
18010,18010,18011,79,1224,2017-10-15,,Cancelled
18011,18011,18012,23,787,2017-05-30,True,Approved
18012,18012,18013,48,3289,2017-07-23,True,Approved
18013,18013,18014,15,3480,2017-09-08,False,Approved
18014,18014,18015,0,1765,2017-08-31,False,Approved
18015,18015,18016,30,2932,2017-06-01,False,Approved
18016,18016,18017,42,3064,2017-04-03,True,Approved
18017,18017,18018,0,2149,2017-07-18,False,Approved
18018,18018,18019,77,1641,2017-02-10,True,Approved
18019,18019,18020,5,366,2017-06-26,True,Approved
18020,18020,18021,41,1424,2017-01-05,True,Approved
18021,18021,18022,0,3104,2017-05-21,False,Approved
18022,18022,18023,14,377,2017-01-13,,Approved
18023,18023,18024,0,1115,2017-09-21,True,Approved
18024,18024,18025,86,1016,2017-07-01,False,Approved
18025,18025,18026,23,297,2017-06-16,False,Approved
18026,18026,18027,35,472,2017-01-26,False,Approved
18027,18027,18028,0,1320,2017-09-27,False,Approved
18028,18028,18029,45,292,2017-01-08,False,Approved
18029,18029,18030,3,20,2017-06-11,False,Approved
18030,18030,18031,18,2622,2017-10-31,False,Approved
18031,18031,18032,64,94,2017-10-14,False,Approved
18032,18032,18033,3,2077,2017-05-17,False,Approved
18033,18033,18034,60,2816,2017-03-11,False,Approved
18034,18034,18035,0,3495,2017-01-13,True,Approved
18035,18035,18036,3,3470,2017-04-27,True,Approved
18036,18036,18037,96,3136,2017-01-29,False,Approved
18037,18037,18038,34,3255,2017-07-09,False,Approved
18038,18038,18039,17,2451,2017-12-13,True,Approved
18039,18039,18040,59,433,2017-08-24,False,Approved
18040,18040,18041,27,3190,2017-04-01,True,Approved
18041,18041,18042,25,1561,2017-11-04,False,Approved
18042,18042,18043,68,3106,2017-02-08,,Approved
18043,18043,18044,0,1990,2017-07-17,True,Approved
18044,18044,18045,32,1815,2017-01-19,True,Approved
18045,18045,18046,60,1492,2017-03-08,True,Approved
18046,18046,18047,98,664,2017-01-12,True,Approved
18047,18047,18048,3,1105,2017-12-14,False,Approved
18048,18048,18049,39,3270,2017-08-30,True,Approved
18049,18049,18050,39,189,2017-12-19,True,Approved
18050,18050,18051,1,2651,2017-09-12,False,Approved
18051,18051,18052,0,918,2017-06-22,True,Approved
18052,18052,18053,53,2087,2017-01-03,False,Approved
18053,18053,18054,61,2016,2017-10-23,True,Approved
18054,18054,18055,88,1293,2017-02-11,False,Approved
18055,18055,18056,1,714,2017-11-01,False,Approved
18056,18056,18057,90,481,2017-12-16,True,Approved
18057,18057,18058,37,938,2017-05-12,True,Approved
18058,18058,18059,21,1044,2017-08-02,True,Approved
18059,18059,18060,41,1438,2017-05-15,False,Approved
18060,18060,18061,85,547,2017-10-17,True,Approved
18061,18061,18062,98,1309,2017-07-25,True,Approved
18062,18062,18063,93,1251,2017-03-09,False,Approved
18063,18063,18064,78,1041,2017-12-10,False,Approved
18064,18064,18065,1,76,2017-12-17,False,Approved
18065,18065,18066,1,489,2017-01-04,False,Approved
18066,18066,18067,10,3107,2017-09-26,True,Approved
18067,18067,18068,0,3465,2017-06-04,True,Approved
18068,18068,18069,26,788,2017-07-14,,Approved
18069,18069,18070,97,3465,2017-03-24,False,Approved
18070,18070,18071,25,1806,2017-06-12,False,Approved
18071,18071,18072,17,702,2017-02-20,True,Approved
18072,18072,18073,41,2928,2017-01-22,True,Approved
18073,18073,18074,45,329,2017-06-10,True,Approved
18074,18074,18075,54,954,2017-09-08,True,Approved
18075,18075,18076,38,39,2017-11-24,False,Approved
18076,18076,18077,50,2958,2017-08-20,False,Approved
18077,18077,18078,22,2585,2017-11-07,True,Approved
18078,18078,18079,42,1867,2017-07-29,False,Approved
18079,18079,18080,10,254,2017-11-19,True,Approved
18080,18080,18081,25,925,2017-03-20,True,Approved
18081,18081,18082,49,2576,2017-03-03,False,Approved
18082,18082,18083,39,1762,2017-08-15,False,Approved
18083,18083,18084,49,1797,2017-09-24,True,Approved
18084,18084,18085,59,2849,2017-02-07,False,Approved
18085,18085,18086,48,2813,2017-04-07,,Approved
18086,18086,18087,0,1700,2017-08-28,True,Approved
18087,18087,18088,74,1438,2017-12-08,True,Approved
18088,18088,18089,49,744,2017-09-14,False,Approved
18089,18089,18090,92,1726,2017-04-04,True,Approved
18090,18090,18091,80,319,2017-03-19,False,Approved
18091,18091,18092,32,3411,2017-08-14,True,Approved
18092,18092,18093,31,2944,2017-11-30,True,Approved
18093,18093,18094,87,2217,2017-10-22,False,Approved
18094,18094,18095,88,2361,2017-01-07,False,Approved
18095,18095,18096,33,2111,2017-02-10,True,Approved
18096,18096,18097,92,1821,2017-02-04,False,Approved
18097,18097,18098,85,1636,2017-11-20,False,Approved
18098,18098,18099,45,2877,2017-07-12,False,Approved
18099,18099,18100,23,2471,2017-12-15,False,Approved
18100,18100,18101,77,624,2017-07-29,True,Approved
18101,18101,18102,21,222,2017-05-03,True,Approved
18102,18102,18103,69,3371,2017-01-29,True,Approved
18103,18103,18104,16,826,2017-10-14,True,Approved
